URL,Listing Title,Price,Price Frequency,District,location,Beds,Baths,Area,Residential Type,Phone,amenities,Deed Location,Furnishing,Reactivated Date,Agency Name,Agent Name
https://www.bayut.sa/en/property/details-87685904.html,"Luxury Fully Furnished Duplex – Irqah District, Riyadh","90,000",Yearly,Irqah,"Irqah, West Riyadh, Riyadh",3,5,194 Sq. M.,Apartment,-1891,"ATM Facility, Air Conditioning, Balcony or Terrace, Cleaning Services, Close to Main Roads, Electricity, Flood Drainage, Guest Room, Hospitals, Maid Room, Maintenance Staff, Mosque, Schools, Sewerage, Shopping Malls, Water Supply",حي عرقه بمدينة الرياض مساحة الوحدة من الأرض 89.1 متر وتختص من المنافع والأجزاء المشتركة بمساحة 80.52 متر,Furnished,7 July 2025,,
https://www.bayut.sa/en/property/details-87689446.html,"An unfurnished apartment in Riyadh, Al-Arid District","90,000",Yearly,Al Arid,"Al Arid, North Riyadh, Riyadh",2,3,102 Sq. M.,Apartment,-1891,"ATM Facility, Air Conditioning, Balcony or Terrace, CCTV Security, Close to Main Roads, Day Care Center, Electricity, Flood Drainage, Gym or Health Club, Hospitals, Jacuzzi, Kids Play Area, Mosque, Playdium, Sauna, Schools, Sewerage, Swimming Pool, Water Supply",,Unfurnished,10 July 2025,,
https://www.bayut.sa/en/property/details-87586871.html,"Luxurious 3 bedroom apartment for rent in Narges, Riyadh","90,000",Yearly,Al Narjis,"Al Narjis, North Riyadh, Riyadh",3,4,166 Sq. M.,Apartment,-1888,"ATM Facility, Basement parking, CCTV Security, Cleaning Services, Fiber Optics, Hospitals, Maid Room, Maintenance Staff, Parking Spaces, Private garage, Schools, Service Elevators, Shopping Malls, Waste Disposal",,Unfurnished,30 August 2024,,
https://www.bayut.sa/en/property/details-87698683.html,"Studio apartment for rent in al shuhada, riyadh","90,000",Yearly,Al Shuhada,"Al Shuhada, East Riyadh, Riyadh",3,2,121 Sq. M.,Apartment,-2025,"ATM Facility, Electricity, Hospitals, Mosque, Schools, Sewerage, Shopping Malls, Water Supply",حي الشهداء بمدينة الرياض مساحة الوحدة من الأرض 53.81 متر وتختص من المنافع والأجزاء المشتركة بمساحة 46.12 متر,Unfurnished,21 July 2025,,Abdullah Ahmed Ayed Al Anzi
https://www.bayut.sa/en/property/details-87694620.html,Villa for rent in Al-Rimal neighborhood,"90,000",Yearly,Al Rimal,"Al Rimal, East Riyadh, Riyadh",4,5,267 Sq. M.,Villa,-2024,"Electricity, Fixed Phone, Sewerage, Water Supply",حي الرمال بمدينة الرياض مساحة الوحدة من الأرض 230 متر,Unfurnished,20 July 2025,,
https://www.bayut.sa/en/property/details-87693914.html,Luxury apartment for rent,"90,000",Yearly,Al Malqa,"Al Malqa, North Riyadh, Riyadh",3,3,126 Sq. M.,Apartment,-3650,"Electricity, Sewerage, Water Supply",,Unfurnished,17 July 2025,,
https://www.bayut.sa/en/property/details-87669196.html,Luxorious Apartment In Al Waha,"90,000",Yearly,King Salman,"King Salman, Riyadh",3,3,123 Sq. M.,Apartment,-1891,"ATM Facility, Air Conditioning, Basement parking, CCTV Security, Electricity, Fiber Optics, Flood Drainage, Floor Number, Gym or Health Club, Hospitals, Kids Play Area, Mosque, Schools, Sewerage, Swimming Pool, Water Supply",حي الواحة بمدينة الرياض مساحة الوحدة من الأرض 88.07 متر وتختص من المنافع والأجزاء المشتركة بمساحة 49.53 متر,Unfurnished,19 May 2025,,
https://www.bayut.sa/en/property/details-87694996.html,"Furnished apartment for monthly rent in Al-Sahafa, Riyadh","90,000",Yearly,Al Sahafah,"Al Sahafah, North Riyadh, Riyadh",1,1,"1,066 Sq. M.",Apartment,-7426,"24 Hours Concierge, ATM Facility, Air Conditioning, Basement, Basement parking, CCTV Security, Central Heating, Cleaning Services, Close to Main Roads, Close to Metro Station, Double Glazed Windows, Electricity, Electricity Backup, Elevators in Building: 1, Facilities for Disabled, Fiber Optics, First Aid Medical Center, Fixed Phone, Flood Drainage, Floor Number: 2, Hospitals, Laundry Facility, Maintenance Staff, Mosque, Parking Spaces: 1, Schools, Security Staff, Sewerage, Shopping Malls, Smart Home System, Valet Service, Waste Disposal, Water Supply",,Furnished,21 July 2025,,Rakan Nasser Muhammad Al-Qahtani
https://www.bayut.sa/en/property/details-87638548.html,New Luxury Apartment In Al Malqa District,"90,000",Yearly,Al Malqa,"Al Malqa, North Riyadh, Riyadh",3,3,110 Sq. M.,Apartment,-6916,"ATM Facility, Air Conditioning, Balcony or Terrace, Close to Metro Station, Electricity, Fixed Phone, Hospitals, Mosque, Schools, Sewerage, Shopping Malls, Water Supply",,Unfurnished,23 April 2025,,
https://www.bayut.sa/en/property/details-87634418.html,3 bedroom apartment for rent in Yasmin,"90,000",Yearly,Al Yasmin,"Al Yasmin, North Riyadh, Riyadh",10,3,126 Sq. M.,Apartment,-3976,"ATM Facility, Air Conditioning, CCTV Security, Close to Main Roads, Close to Metro Station, Double Glazed Windows, Electricity, Fiber Optics, Fixed Phone, Hospitals, Mosque, Schools, Shopping Malls, Water Supply",,Furnished,17 April 2025,,
https://www.bayut.sa/en/property/details-87676549.html,Floor in North Riyadh，Al Arid 3 bedrooms 90000 SAR - 87676549,"90,000",Yearly,Al Arid,"Al Arid, North Riyadh, Riyadh",3,3,177 Sq. M.,Floor,-3949,"ATM Facility, Air Conditioning, CCTV Security, Close to Main Roads, Close to Metro Station, Double Glazed Windows, Electricity, Elevators in Building: 1, Floor Number: 1, Hospitals, Mosque, Parking Spaces: 1, Schools, Shopping Malls, Water Supply",,Unfurnished,3 June 2025,,
https://www.bayut.sa/en/property/details-87684196.html,"A furnished two-bedroom apartment for rent in Jerusalem, Riyadh","90,000",Yearly,Al Quds,"Al Quds, East Riyadh, Riyadh",2,2,93 Sq. M.,Apartment,-2442,"ATM Facility, Air Conditioning, Barbeque Area, Basement parking, CCTV Security, Cleaning Services, Close to Main Roads, Close to Metro Station, Electricity, Elevators in Building: 1, Fiber Optics, Flood Drainage, Hospitals, Maintenance Staff, Mosque, Parking Spaces: 1, Schools, Security Staff, Sewerage, Shopping Malls, Waste Disposal, Water Supply",,Furnished,1 July 2025,,
https://www.bayut.sa/en/property/details-87593717.html,"Apartment for rent in Narjis, North Riyadh","90,000",Yearly,Al Narjis,"Al Narjis, North Riyadh, Riyadh",3,3,113 Sq. M.,Apartment,-1893,"ATM Facility, Air Conditioning, CCTV Security, Close to Main Roads, Close to Metro Station, Electricity, Hospitals, Mosque, Private Entrance, Schools, Sewerage, Shopping Malls, Water Supply",حي النرجس بمدينة الرياض مساحة الوحدة من الأرض 61.31 متر وتختص من المنافع والأجزاء المشتركة بمساحة 65.58 متر,Furnished,22 October 2024,,
https://www.bayut.sa/en/property/details-87683656.html,Floor in North Riyadh，Al Narjis 4 bedrooms 90000 SAR - 87683656,"90,000",Yearly,Al Narjis,"Al Narjis, North Riyadh, Riyadh",4,3,111 Sq. M.,Floor,-5788,"Air Conditioning, Balcony or Terrace, Close to Main Roads, Electricity, Elevators in Building: 1, Fiber Optics, Fixed Phone, Floor Number: 3, Maid Room, Parking Spaces: 1, Private garage, Water Supply",,Unfurnished,29 June 2025,AlNarjis Front Real Estate Office,AHMED’S
https://www.bayut.sa/en/property/details-87619603.html,Furnished apartment for monthly rent consisting of one bedroom,"90,000",Yearly,Al Mughrizat,"Al Mughrizat, North Riyadh, Riyadh",1,1,"1,128 Sq. M.",Apartment,-2331,"ATM Facility, Air Conditioning, Cleaning Services, Close to Metro Station, Electricity, Hospitals, Maintenance Staff, Mosque, Schools, Sewerage, Shopping Malls, Water Supply",,Unfurnished,1 March 2025,OAKTREE Real Estate Company,Aliyah Homes by Oaktree
https://www.bayut.sa/en/property/details-87687080.html,شقة راقية للإيجار - حي الضباط,"90,000",Yearly,Al Dhubbat,"Al Dhubbat, Central Riyadh, Riyadh",3,3,164 Sq. M.,Apartment,-4992,"Electricity, Sewerage, Water Supply",حي الضباط بمدينة الرياض مساحة الوحدة من الأرض 90.86 متر وتختص من المنافع والأجزاء المشتركة بمساحة 159.77 متر,Unfurnished,9 July 2025,Wareef Saudi Company Limited,Wareef Saudi Company Limited
https://www.bayut.sa/en/property/details-87664651.html,Apartment 11,"90,000",Yearly,Al Arid,"Al Arid, North Riyadh, Riyadh",3,3,123 Sq. M.,Apartment,-274,"Balcony or Terrace, CCTV Security, Electricity, Elevators in Building, Maid Room, Parking Spaces, Security Staff, Sewerage, Water Supply",حي العارض بمدينة الرياض مساحة الوحدة من الأرض 88.19 متر وتختص من المنافع والأجزاء المشتركة بمساحة 53.85 متر,Unfurnished,13 May 2025,Aamar Real estate,Aamar Real estate
https://www.bayut.sa/en/property/details-87700015.html,"New Apartment for Rent in Al Aqiq, Riyadh","90,000",Yearly,Al Aqiq,"Al Aqiq, North Riyadh, Riyadh",3,3,132 Sq. M.,Apartment,-1891,"ATM Facility, Air Conditioning, CCTV Security, Central Heating, Cleaning Services, Close to Main Roads, Close to Metro Station, Double Glazed Windows, Electricity, Electricity Backup, Elevators in Building: 2, Fiber Optics, Fixed Phone, Flood Drainage, Floor Number: 1, Hospitals, Maid Room, Maintenance Staff, Mosque, Parking Spaces: 1, Private Entrance, Schools, Security Staff, Service Elevators, Sewerage, Shopping Malls, Smart Home System, Storage Areas, Water Supply",,Unfurnished,22 July 2025,,
https://www.bayut.sa/en/property/details-87685904.html,"Luxury Fully Furnished Duplex – Irqah District, Riyadh","90,000",Yearly,Irqah,"Irqah, West Riyadh, Riyadh",3,5,194 Sq. M.,Apartment,-1891,"ATM Facility, Air Conditioning, Balcony or Terrace, Cleaning Services, Close to Main Roads, Electricity, Flood Drainage, Guest Room, Hospitals, Maid Room, Maintenance Staff, Mosque, Schools, Sewerage, Shopping Malls, Water Supply",حي عرقه بمدينة الرياض مساحة الوحدة من الأرض 89.1 متر وتختص من المنافع والأجزاء المشتركة بمساحة 80.52 متر,Furnished,7 July 2025,,
https://www.bayut.sa/en/property/details-87689446.html,"An unfurnished apartment in Riyadh, Al-Arid District","90,000",Yearly,Al Arid,"Al Arid, North Riyadh, Riyadh",2,3,102 Sq. M.,Apartment,-1891,"ATM Facility, Air Conditioning, Balcony or Terrace, CCTV Security, Close to Main Roads, Day Care Center, Electricity, Flood Drainage, Gym or Health Club, Hospitals, Jacuzzi, Kids Play Area, Mosque, Playdium, Sauna, Schools, Sewerage, Swimming Pool, Water Supply",,Unfurnished,10 July 2025,,
https://www.bayut.sa/en/property/details-87586871.html,"Luxurious 3 bedroom apartment for rent in Narges, Riyadh","90,000",Yearly,Al Narjis,"Al Narjis, North Riyadh, Riyadh",3,4,166 Sq. M.,Apartment,-1888,"ATM Facility, Basement parking, CCTV Security, Cleaning Services, Fiber Optics, Hospitals, Maid Room, Maintenance Staff, Parking Spaces, Private garage, Schools, Service Elevators, Shopping Malls, Waste Disposal",,Unfurnished,30 August 2024,,
https://www.bayut.sa/en/property/details-87698683.html,"Studio apartment for rent in al shuhada, riyadh","90,000",Yearly,Al Shuhada,"Al Shuhada, East Riyadh, Riyadh",3,2,121 Sq. M.,Apartment,-2025,"ATM Facility, Electricity, Hospitals, Mosque, Schools, Sewerage, Shopping Malls, Water Supply",حي الشهداء بمدينة الرياض مساحة الوحدة من الأرض 53.81 متر وتختص من المنافع والأجزاء المشتركة بمساحة 46.12 متر,Unfurnished,21 July 2025,,Abdullah Ahmed Ayed Al Anzi
https://www.bayut.sa/en/property/details-87694620.html,Villa for rent in Al-Rimal neighborhood,"90,000",Yearly,Al Rimal,"Al Rimal, East Riyadh, Riyadh",4,5,267 Sq. M.,Villa,-2024,"Electricity, Fixed Phone, Sewerage, Water Supply",حي الرمال بمدينة الرياض مساحة الوحدة من الأرض 230 متر,Unfurnished,20 July 2025,,
https://www.bayut.sa/en/property/details-87693914.html,Luxury apartment for rent,"90,000",Yearly,Al Malqa,"Al Malqa, North Riyadh, Riyadh",3,3,126 Sq. M.,Apartment,-3650,"Electricity, Sewerage, Water Supply",,Unfurnished,17 July 2025,,
https://www.bayut.sa/en/property/details-87669196.html,Luxorious Apartment In Al Waha,"90,000",Yearly,King Salman,"King Salman, Riyadh",3,3,123 Sq. M.,Apartment,-1891,"ATM Facility, Air Conditioning, Basement parking, CCTV Security, Electricity, Fiber Optics, Flood Drainage, Floor Number, Gym or Health Club, Hospitals, Kids Play Area, Mosque, Schools, Sewerage, Swimming Pool, Water Supply",حي الواحة بمدينة الرياض مساحة الوحدة من الأرض 88.07 متر وتختص من المنافع والأجزاء المشتركة بمساحة 49.53 متر,Unfurnished,19 May 2025,,
https://www.bayut.sa/en/property/details-87694996.html,"Furnished apartment for monthly rent in Al-Sahafa, Riyadh","90,000",Yearly,Al Sahafah,"Al Sahafah, North Riyadh, Riyadh",1,1,"1,066 Sq. M.",Apartment,-7426,"24 Hours Concierge, ATM Facility, Air Conditioning, Basement, Basement parking, CCTV Security, Central Heating, Cleaning Services, Close to Main Roads, Close to Metro Station, Double Glazed Windows, Electricity, Electricity Backup, Elevators in Building: 1, Facilities for Disabled, Fiber Optics, First Aid Medical Center, Fixed Phone, Flood Drainage, Floor Number: 2, Hospitals, Laundry Facility, Maintenance Staff, Mosque, Parking Spaces: 1, Schools, Security Staff, Sewerage, Shopping Malls, Smart Home System, Valet Service, Waste Disposal, Water Supply",,Furnished,21 July 2025,,Rakan Nasser Muhammad Al-Qahtani
https://www.bayut.sa/en/property/details-87638548.html,New Luxury Apartment In Al Malqa District,"90,000",Yearly,Al Malqa,"Al Malqa, North Riyadh, Riyadh",3,3,110 Sq. M.,Apartment,-6916,"ATM Facility, Air Conditioning, Balcony or Terrace, Close to Metro Station, Electricity, Fixed Phone, Hospitals, Mosque, Schools, Sewerage, Shopping Malls, Water Supply",,Unfurnished,23 April 2025,,
https://www.bayut.sa/en/property/details-87634418.html,3 bedroom apartment for rent in Yasmin,"90,000",Yearly,Al Yasmin,"Al Yasmin, North Riyadh, Riyadh",10,3,126 Sq. M.,Apartment,-3976,"ATM Facility, Air Conditioning, CCTV Security, Close to Main Roads, Close to Metro Station, Double Glazed Windows, Electricity, Fiber Optics, Fixed Phone, Hospitals, Mosque, Schools, Shopping Malls, Water Supply",,Furnished,17 April 2025,,
https://www.bayut.sa/en/property/details-87676549.html,Floor in North Riyadh，Al Arid 3 bedrooms 90000 SAR - 87676549,"90,000",Yearly,Al Arid,"Al Arid, North Riyadh, Riyadh",3,3,177 Sq. M.,Floor,-3949,"ATM Facility, Air Conditioning, CCTV Security, Close to Main Roads, Close to Metro Station, Double Glazed Windows, Electricity, Elevators in Building: 1, Floor Number: 1, Hospitals, Mosque, Parking Spaces: 1, Schools, Shopping Malls, Water Supply",,Unfurnished,3 June 2025,,
https://www.bayut.sa/en/property/details-87684196.html,"A furnished two-bedroom apartment for rent in Jerusalem, Riyadh","90,000",Yearly,Al Quds,"Al Quds, East Riyadh, Riyadh",2,2,93 Sq. M.,Apartment,-2442,"ATM Facility, Air Conditioning, Barbeque Area, Basement parking, CCTV Security, Cleaning Services, Close to Main Roads, Close to Metro Station, Electricity, Elevators in Building: 1, Fiber Optics, Flood Drainage, Hospitals, Maintenance Staff, Mosque, Parking Spaces: 1, Schools, Security Staff, Sewerage, Shopping Malls, Waste Disposal, Water Supply",,Furnished,1 July 2025,,
https://www.bayut.sa/en/property/details-87593717.html,"Apartment for rent in Narjis, North Riyadh","90,000",Yearly,Al Narjis,"Al Narjis, North Riyadh, Riyadh",3,3,113 Sq. M.,Apartment,-1893,"ATM Facility, Air Conditioning, CCTV Security, Close to Main Roads, Close to Metro Station, Electricity, Hospitals, Mosque, Private Entrance, Schools, Sewerage, Shopping Malls, Water Supply",حي النرجس بمدينة الرياض مساحة الوحدة من الأرض 61.31 متر وتختص من المنافع والأجزاء المشتركة بمساحة 65.58 متر,Furnished,22 October 2024,,
https://www.bayut.sa/en/property/details-87683656.html,Floor in North Riyadh，Al Narjis 4 bedrooms 90000 SAR - 87683656,"90,000",Yearly,Al Narjis,"Al Narjis, North Riyadh, Riyadh",4,3,111 Sq. M.,Floor,-5788,"Air Conditioning, Balcony or Terrace, Close to Main Roads, Electricity, Elevators in Building: 1, Fiber Optics, Fixed Phone, Floor Number: 3, Maid Room, Parking Spaces: 1, Private garage, Water Supply",,Unfurnished,29 June 2025,AlNarjis Front Real Estate Office,AHMED’S
https://www.bayut.sa/en/property/details-87619603.html,Furnished apartment for monthly rent consisting of one bedroom,"90,000",Yearly,Al Mughrizat,"Al Mughrizat, North Riyadh, Riyadh",1,1,"1,128 Sq. M.",Apartment,-2331,"ATM Facility, Air Conditioning, Cleaning Services, Close to Metro Station, Electricity, Hospitals, Maintenance Staff, Mosque, Schools, Sewerage, Shopping Malls, Water Supply",,Unfurnished,1 March 2025,OAKTREE Real Estate Company,Aliyah Homes by Oaktree
https://www.bayut.sa/en/property/details-87687080.html,شقة راقية للإيجار - حي الضباط,"90,000",Yearly,Al Dhubbat,"Al Dhubbat, Central Riyadh, Riyadh",3,3,164 Sq. M.,Apartment,-4992,"Electricity, Sewerage, Water Supply",حي الضباط بمدينة الرياض مساحة الوحدة من الأرض 90.86 متر وتختص من المنافع والأجزاء المشتركة بمساحة 159.77 متر,Unfurnished,9 July 2025,Wareef Saudi Company Limited,Wareef Saudi Company Limited
